node_id	name
NCBITaxon:1028801	Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141
NCBITaxon:1028802	Haemophilus haemolyticus M19107
NCBITaxon:1028804	Haemophilus haemolyticus M21127
NCBITaxon:1028805	Haemophilus haemolyticus M21621
NCBITaxon:1028806	Haemophilus haemolyticus M21639
NCBITaxon:102884	Pseudonocardia tetrahydrofuranoxydans
NCBITaxon:102886	Streptococcus didelphis
NCBITaxon:102891	Frankia sp. ACN1ag
NCBITaxon:102897	Parafrankia sp. EUN1f
NCBITaxon:1028989	Pseudomonas sp. StFLB209
NCBITaxon:1029756	Hyphomicrobium nitrativorans NL23
NCBITaxon:1029812	Mycobacterium avium subsp. paratuberculosis CLIJ361
NCBITaxon:1029813	Mycobacterium avium subsp. paratuberculosis CLIJ644
NCBITaxon:1029814	Mycobacterium avium subsp. paratuberculosis CLIJ623
NCBITaxon:1029815	Mycobacterium avium subsp. paratuberculosis Pt139
NCBITaxon:1029816	Mycobacterium avium subsp. paratuberculosis Pt144
NCBITaxon:1029817	Mycobacterium avium subsp. paratuberculosis Pt145
NCBITaxon:1029818	Mycobacterium avium subsp. paratuberculosis Pt146
NCBITaxon:1029819	Mycobacterium avium subsp. paratuberculosis Pt154
NCBITaxon:1029820	Mycobacterium avium subsp. paratuberculosis Pt155
NCBITaxon:1029821	Mycobacterium avium subsp. paratuberculosis Pt164
NCBITaxon:1029822	Ligilactobacillus salivarius NIAS840
NCBITaxon:1029823	Acinetobacter sp. P8-3-8
NCBITaxon:1029824	Kocuria rhizophila P7-4
NCBITaxon:1029825	Brucella melitensis NI
NCBITaxon:1029977	Salmonella enterica subsp. enterica serovar Paratyphi B str. SARA42
NCBITaxon:1029979	Salmonella enterica subsp. enterica serovar Pullorum str. ATCC 9120
NCBITaxon:1029980	Salmonella enterica subsp. enterica serovar Kentucky str. 5349
NCBITaxon:1029986	Salmonella enterica subsp. enterica serovar Enteritidis str. 50-5646
NCBITaxon:1029997	Salmonella enterica subsp. enterica serovar Heidelberg str. SARA35
NCBITaxon:1030009	Listeria monocytogenes M7
NCBITaxon:1030145	Pseudomonas tolaasii PMS117
NCBITaxon:1030157	Sphingomonas sp. KC8
NCBITaxon:1030841	Neisseria wadsworthii 9715
NCBITaxon:1030843	Porphyromonas gingivalis TDC60
NCBITaxon:1031224	Chitinophaga oryziterrae
NCBITaxon:1031273	Gaetbulibacter lutimaris
NCBITaxon:1031288	Caloramator sp. ALD01
NCBITaxon:1031535	Helicobacter pylori SS1_190
NCBITaxon:1031536	Campylobacter lari subsp. concheus LMG 11760
NCBITaxon:1031537	Bremerella cremea
NCBITaxon:1031538	Neptunomonas concharum
NCBITaxon:1031539	Paenibacillus marinisediminis
NCBITaxon:1031540	Novipirellula rosea
NCBITaxon:1031541	Tropicimonas sediminicola
NCBITaxon:1031542	Campylobacter volucris
NCBITaxon:1031564	Campylobacter insulaenigrae NCTC 12927
NCBITaxon:1031594	Extensimonas vulgaris
NCBITaxon:1031709	Cutibacterium acnes 6609
NCBITaxon:1031710	Afipia carboxidovorans OM4
NCBITaxon:1031711	Ralstonia solanacearum Po82
NCBITaxon:1031733	Campylobacter upsaliensis RM3940
NCBITaxon:1031739	Campylobacter helveticus CCUG 30566
NCBITaxon:1031746	Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260
NCBITaxon:1031752	Campylobacter hyointestinalis subsp. lawsonii CCUG 27631
NCBITaxon:1031753	Campylobacter lanienae NCTC 13004
NCBITaxon:1031754	Campylobacter sputorum aubsp. sputorum RM3237
NCBITaxon:1032	Thiothrix sp.
NCBITaxon:1032066	Campylobacter sputorum bv. paraureolyticus LMG 11764
NCBITaxon:1032067	Campylobacter mucosalis CCUG 21559
NCBITaxon:1032070	Aliarcobacter cryaerophilus ATCC 43158
NCBITaxon:1032071	Aliarcobacter cryaerophilus D2610
NCBITaxon:1032072	Malaciobacter molluscorum
NCBITaxon:1032238	Malaciobacter mytili LMG 24559
NCBITaxon:1032239	Aliarcobacter skirrowii CCUG 10374
NCBITaxon:1032240	Aliarcobacter thereius LMG 24486
NCBITaxon:1032241	Aliarcobacter trophiarum LMG 25534
NCBITaxon:1032242	Campylobacter sp. RM10537
NCBITaxon:1032243	Campylobacter californiensis
NCBITaxon:103232	Streptomyces ipomoeae
NCBITaxon:1032476	Nonomuraea soli
NCBITaxon:1032480	Microlunatus phosphovorus NM-1
NCBITaxon:1032488	Neisseria shayeganii 871
NCBITaxon:1032505	Fusobacterium sp. OBRC1
NCBITaxon:1032506	Prevotella sp. MSX73
NCBITaxon:1032623	Otariodibacter oris
NCBITaxon:1032845	Rickettsia conorii subsp. heilongjiangensis 054
NCBITaxon:1032866	Pasteurella multocida subsp. gallicida str. Anand1_poultry
NCBITaxon:1032867	Pasteurella multocida subsp. multocida str. Anand1_cattle
NCBITaxon:1032868	Pasteurella multocida subsp. multocida str. Anand1_buffalo
NCBITaxon:1032869	Pasteurella multocida subsp. multocida str. Anand1_goat
NCBITaxon:1033730	Aeromicrobium massiliense JC14
NCBITaxon:1033731	Alistipes timonensis JC136
NCBITaxon:1033732	Alistipes senegalensis JC50
NCBITaxon:1033733	Anaerococcus senegalensis JC48
NCBITaxon:1033734	Bacillus timonensis
NCBITaxon:1033736	Brevibacterium senegalense
NCBITaxon:1033737	Clostridium senegalense JC122
NCBITaxon:1033738	Kurthia sp. Dielmo
NCBITaxon:1033739	Kurthia massiliensis
NCBITaxon:1033740	Kurthia senegalensis
NCBITaxon:1033741	Microvirga massiliensis
NCBITaxon:1033743	Paenibacillus senegalensis JC66
NCBITaxon:1033744	Peptoniphilus senegalensis JC140
NCBITaxon:1033802	Salinisphaera shabanensis E1L3A
NCBITaxon:1033806	Halorhabdus tiamatea SARL4B
NCBITaxon:1033810	Haloplasma contractile SSD-17B
NCBITaxon:1033813	Escherichia coli NA114
NCBITaxon:1033837	Lactobacillus kefiranofaciens ZW3
NCBITaxon:1033846	Marinobacter adhaerens
NCBITaxon:1033854	Thioalkalivibrio sulfidiphilus
NCBITaxon:1033922	Rhodococcus sp. WB1
NCBITaxon:1033967	Vibrio sp. JCM 17658
NCBITaxon:1033991	Rhizobium leguminosarum bv. trifolii CB782
NCBITaxon:1033992	Ectopseudomonas oleovorans MOIL14HWK12
NCBITaxon:1033993	Pseudomonas sp. MOIL14HWK12:I1
NCBITaxon:1033994	Pseudomonas sp. MOIL14HWK12:I2
NCBITaxon:1034	Afipia clevelandensis
NCBITaxon:1034015	Nitrososphaera viennensis
NCBITaxon:1034345	Senegalimassilia anaerobia JC110
NCBITaxon:1034346	Dielma fastidiosa
NCBITaxon:1034347	Robertmurraya massiliosenegalensis JC6
NCBITaxon:103441	Pseudonocardia spinosispora
NCBITaxon:1034471	Xenorhabdus ishibashii
NCBITaxon:1034798	Actinorectispora indica
NCBITaxon:1034807	Flavobacterium branchiophilum FL-15
NCBITaxon:1034808	Mycoplasmopsis anatis 1340
NCBITaxon:1034809	Staphylococcus lugdunensis N920143
NCBITaxon:1034836	Bacillus amyloliquefaciens XH7
NCBITaxon:1034943	Legionella massiliensis
NCBITaxon:1034944	Legionella tunisiensis
NCBITaxon:1034971	Bacillus sp. YIM 93901
NCBITaxon:1034973	Bacillus sp. YIM 93953
NCBITaxon:1035	Afipia felis
NCBITaxon:1035043	Tenuibacillus halotolerans
NCBITaxon:1035067	Aminobacter anthyllidis
NCBITaxon:1035120	Deferrisoma camini
NCBITaxon:1035184	Streptococcus constellatus subsp. pharyngis SK1060 = CCUG 46377
NCBITaxon:1035185	Streptococcus parasanguinis SK236
NCBITaxon:1035187	Streptococcus mitis SK569
NCBITaxon:1035188	Haemophilus pittmaniae HK 85
NCBITaxon:1035189	Streptococcus infantis SK970
NCBITaxon:1035190	Streptococcus oralis SK313
NCBITaxon:1035191	Brevundimonas diminuta 470-4
NCBITaxon:1035193	Capnocytophaga sp. oral taxon 326 str. F0382
NCBITaxon:1035194	Aggregatibacter actinomycetemcomitans Y4
NCBITaxon:1035195	Corynebacterium durum F0235
NCBITaxon:1035196	Peptostreptococcus anaerobius VPI 4330 = DSM 2949
NCBITaxon:1035197	Alloprevotella sp. oral taxon 473 str. F0040
NCBITaxon:1035271	Rhizobium nepotum
NCBITaxon:1035308	Dehalobacter sp. FTH1
NCBITaxon:1035377	Yersinia pestis A1122
NCBITaxon:1035707	Pseudoduganella namucuonensis
NCBITaxon:1035817	Bifidobacterium longum subsp. longum KACC 91563
NCBITaxon:1035839	Haemophilus sputorum CCUG 13788
NCBITaxon:1035890	Terrimonas rubra
NCBITaxon:1035916	Echinicola shivajiensis
NCBITaxon:1036020	Nocardioides soli
NCBITaxon:1036133	Kistimonas scapharcae
NCBITaxon:1036171	Paenibacillus polymyxa ATCC 842
NCBITaxon:1036172	Aliarcobacter butzleri 7h1h
NCBITaxon:1036177	Lactiplantibacillus plantarum subsp. plantarum NC8
NCBITaxon:103618	Gleimia coleocanis
NCBITaxon:1036180	Pseudoduganella lurida
NCBITaxon:1036181	Microlunatus flavus
NCBITaxon:1036182	Paractinoplanes atraurantiacus
NCBITaxon:103621	Actinomyces urogenitalis
NCBITaxon:1036672	Advenella kashmirensis WT001
NCBITaxon:1036673	Paenibacillus mucilaginosus KNP414
NCBITaxon:1036674	Idiomarina sp. A28L
NCBITaxon:1036677	Methanosarcina soligelidi
NCBITaxon:1036678	Methanobacterium movilense
NCBITaxon:1036679	Methanosarcina spelaei
NCBITaxon:1036735	Bifidobacterium breve CECT 7263
NCBITaxon:1036743	Rhodospirillum rubrum F11
NCBITaxon:1036778	Bosea lathyri
NCBITaxon:1036779	Bosea lupini
NCBITaxon:1036780	Bosea robiniae
NCBITaxon:103690	Nostoc sp. PCC 7120 = FACHB-418
NCBITaxon:103725	Kutzneria kofuensis
NCBITaxon:103728	Actinokineospora diospyrosa
NCBITaxon:103729	Actinokineospora globicatena
NCBITaxon:103731	Saccharothrix espanaensis
NCBITaxon:103732	Lentzea flava
NCBITaxon:1037320	Pseudogulbenkiania gefcensis
NCBITaxon:103733	Saccharothrix syringae
NCBITaxon:103734	Saccharothrix texasensis
NCBITaxon:1037355	Parabacteroides chartae
NCBITaxon:1037362	Pelagimonas phthalicica
NCBITaxon:1037377	Chryseobacterium viscerum
NCBITaxon:1037380	Chryseobacterium tructae
NCBITaxon:1037382	Desulfosporosinus burensis
NCBITaxon:1037409	Bradyrhizobium japonicum USDA 6
NCBITaxon:1037410	Mycoplasmopsis columbina SF7
NCBITaxon:1037411	Lactobacillus johnsonii pf01
NCBITaxon:1037680	Robertmurraya kyonggiensis
NCBITaxon:1037890	Klebsiella pneumoniae JH1
NCBITaxon:1037908	Klebsiella pneumoniae 1162281
NCBITaxon:1037911	Pseudomonas fluorescens A506
NCBITaxon:1037915	Pseudomonas chlororaphis O6
NCBITaxon:103796	Pseudomonas syringae pv. actinidiae
NCBITaxon:1038014	Aquimarina amphilecti
NCBITaxon:103810	Riemerella columbina
NCBITaxon:103815	Paenibacillus chinjuensis
NCBITaxon:103816	Rhodococcus pyridinivorans
NCBITaxon:103817	Janibacter terrae
NCBITaxon:103836	Thermopolyspora flexuosa
NCBITaxon:103837	Nonomuraea roseoviolacea
NCBITaxon:103838	Nonomuraea turkmeniaca
NCBITaxon:103855	Bordetella hinzii
NCBITaxon:1038693	Terrimonas pekingensis
NCBITaxon:1038844	Escherichia coli O104:H4 str. TY-2482
NCBITaxon:1038845	Flavobacterium rakeshii
NCBITaxon:1038855	Exiguobacterium aquaticum IMTB-3094 is a facultative anaerobe, Gram-positive, motile bacterium that was isolated from freshwater .
NCBITaxon:1038856	Planococcus plakortidis
NCBITaxon:1038857	Kocuria sediminis
NCBITaxon:1038858	Azorhizobium doebereinerae UFLA1-100
NCBITaxon:1038859	Bradyrhizobium murdochi
NCBITaxon:1038860	Bradyrhizobium elkanii WSM2783
NCBITaxon:1038861	Bradyrhizobium japonicum USDA 122
NCBITaxon:1038862	Bradyrhizobium japonicum USDA 124
NCBITaxon:1038863	Bradyrhizobium japonicum USDA 135
NCBITaxon:1038864	Bradyrhizobium japonicum USDA 4
NCBITaxon:1038866	Bradyrhizobium sp. WSM2793
NCBITaxon:1038867	Bradyrhizobium sp. WSM3983
NCBITaxon:1038869	Paraburkholderia mimosarum LMG 23256 = NBRC 106338
NCBITaxon:1038870	Paraburkholderia mimosarum STM 3621
NCBITaxon:1038904	Actinomadura sediminis
NCBITaxon:103891	Veillonella criceti
NCBITaxon:103892	Veillonella ratti
NCBITaxon:1038921	Pseudomonas chlororaphis subsp. aureofaciens 30-84
NCBITaxon:1038922	Pseudomonas fluorescens Q2-87
NCBITaxon:1038923	Pseudomonas fluorescens Q8r1-96
NCBITaxon:1038924	Pseudomonas fluorescens SS101
NCBITaxon:1038927	Escherichia coli O104:H4
NCBITaxon:1038928	Streptomyces xinghaiensis
NCBITaxon:1038929	Streptomyces xinghaiensis S187
NCBITaxon:104	Cyclobacterium marinum
NCBITaxon:1040638	Escherichia coli O104:H4 str. LB226692
NCBITaxon:104087	Pseudomonas frederiksbergensis
NCBITaxon:1040964	Ligilactobacillus ruminis SPM0211
NCBITaxon:104097	Acetobacter estunensis
NCBITaxon:1040978	Cupriavidus taiwanensis STM 6018
NCBITaxon:1040979	Cupriavidus neocaledonicus
NCBITaxon:104098	Acetobacter peroxydans
NCBITaxon:1040980	Mesorhizobium ciceri CMG6
NCBITaxon:1040981	Mesorhizobium ciceri WSM4083
NCBITaxon:1040982	Mesorhizobium loti CJ3sym
NCBITaxon:1040983	Mesorhizobium erdmanii USDA 3471
NCBITaxon:1040984	Mesorhizobium sp. WSM1293
NCBITaxon:1040985	Mesorhizobium sp. WSM2561
NCBITaxon:1040986	Mesorhizobium sp. WSM3224
NCBITaxon:1040987	Mesorhizobium sp. WSM3626
NCBITaxon:1040988	Bradyrhizobium sp. WSM4349
NCBITaxon:1040989	Bradyrhizobium sp. ARR65
NCBITaxon:104099	Acetobacter orleanensis
NCBITaxon:104100	Acetobacter lovaniensis
NCBITaxon:104101	Acetobacter indonesiensis
NCBITaxon:104102	Acetobacter tropicalis
NCBITaxon:1041138	Rhizobium gallicum bv. gallicum R602sp
NCBITaxon:1041139	Rhizobium giardinii bv. giardinii H152
NCBITaxon:1041140	Rhizobium leguminosarum bv. phaseoli FA23
NCBITaxon:1041141	Rhizobium leguminosarum bv. viciae 128C53
NCBITaxon:1041142	Rhizobium leguminosarum bv. viciae GB30
NCBITaxon:1041143	Rhizobium leguminosarum bv. viciae UPM1131
NCBITaxon:1041144	Rhizobium leguminosarum bv. viciae UPM1137
NCBITaxon:1041145	Rhizobium leguminosarum bv. viciae VF39
NCBITaxon:1041146	Rhizobium sullae WSM1592
NCBITaxon:1041147	Rhizobium leucaenae USDA 9039
NCBITaxon:1041148	Sinorhizobium medicae DI28
NCBITaxon:1041149	Sinorhizobium medicae WSM1369
NCBITaxon:1041150	Sinorhizobium medicae WSM244
NCBITaxon:1041151	Sinorhizobium meliloti 4H41
NCBITaxon:1041152	Sinorhizobium meliloti CIAM1775
NCBITaxon:1041153	Sinorhizobium meliloti GVPV12
NCBITaxon:1041154	Sinorhizobium meliloti Mlalz-1
NCBITaxon:1041155	Sinorhizobium meliloti MVII-I
NCBITaxon:1041156	Sinorhizobium meliloti RRl128
NCBITaxon:1041157	Sinorhizobium meliloti WSM1022
NCBITaxon:1041159	Ensifer sp. WSM1721
NCBITaxon:1041514	Gordonia bronchialis NAM506
NCBITaxon:1041521	Ligilactobacillus salivarius GJ-24
NCBITaxon:1041522	Mycobacterium colombiense CECT 3035
NCBITaxon:1041641	Jeongeupia chitinilytica
NCBITaxon:104176	Oscillochloris trichoides
NCBITaxon:1041826	Flavobacterium columnare ATCC 49512
NCBITaxon:1041930	Methanocella conradii HZ254
NCBITaxon:1042	Erythrobacter sp.
NCBITaxon:104205	Streptomonospora salina
NCBITaxon:104206	Streptomyces scopiformis
NCBITaxon:1042156	Clostridium sp. SY8519
NCBITaxon:1042160	Lactiplantibacillus pentosus IG1
NCBITaxon:1042163	Brevibacillus laterosporus LMG 15441
NCBITaxon:1042209	Pseudomonas fluorescens HK44
NCBITaxon:1042321	Ureaplasma miroungigenitalium
NCBITaxon:1042375	Marinobacterium stanieri S30
NCBITaxon:1042376	Ochrovirga pacifica
NCBITaxon:1042377	Microbulbifer agarilyticus S89
NCBITaxon:1042378	Oceanicola sp. S124
NCBITaxon:1042399	Lactobacillus delbrueckii subsp. bulgaricus CNCM I-1632
NCBITaxon:1042400	Lactobacillus delbrueckii subsp. bulgaricus CNCM I-1519
NCBITaxon:1042402	Lactococcus lactis subsp. lactis CNCM I-1631
NCBITaxon:1042403	Bifidobacterium animalis subsp. lactis CNCM I-2494
NCBITaxon:1042417	Brachyspira pilosicoli P43/6/78
NCBITaxon:104268	Tenacibaculum mesophilum
NCBITaxon:104269	Tenacibaculum amylolyticum
NCBITaxon:104270	Tenacibaculum ovolyticum
NCBITaxon:1042803	Escherichia coli O104:H4 str. 01-09591
NCBITaxon:1042804	Escherichia coli O104:H4 str. H112180280
NCBITaxon:1042876	Pseudomonas putida S16
NCBITaxon:1042877	Thermococcus sp. 4557
NCBITaxon:1042878	Cupriavidus necator N-1
NCBITaxon:1042953	Haloparvum alkalitolerans
NCBITaxon:1042984	Streptomyces zagrosensis
NCBITaxon:1043168	Micromonospora equina
NCBITaxon:1043205	Serinicoccus profundi MCCC 1A05965
NCBITaxon:1043206	Acidiphilium sp. PM
NCBITaxon:104336	Microbacterium foliorum
NCBITaxon:1043493	Demequina mangrovi
NCBITaxon:1044	Erythrobacter longus
NCBITaxon:1044999	Erwinia tracheiphila PSU-1
NCBITaxon:1045004	Oenococcus kitaharae DSM 17330
NCBITaxon:1045009	Citricoccus sp. CH26A
NCBITaxon:1045010	Escherichia coli O157
NCBITaxon:1045012	Acetivibrio clariflavus 4-2a
NCBITaxon:1045317	Sphingomonas lutea
NCBITaxon:1045501	Streptomyces ziwulingensis
NCBITaxon:1045558	Neptunomonas qingdaonensis
NCBITaxon:1045764	Methanothermobacter crinale
NCBITaxon:1045773	Arthrobacter cupressi
NCBITaxon:1045774	Nocardioides lianchengensis
NCBITaxon:1045775	Paenibacillus catalpae
NCBITaxon:1045776	Kutzneria buriramensis
NCBITaxon:1045808	Rhodococcus sp. YL-1
NCBITaxon:1045854	Weissella koreensis KACC 15510
NCBITaxon:1045855	Pseudoxanthomonas spadix BD-a59
NCBITaxon:1045856	Enterobacter cloacae EcWSU1
NCBITaxon:1045857	Cronobacter sakazakii ES713
NCBITaxon:1045858	Brachyspira intermedia PWS/A
NCBITaxon:1046043	Natronomonas gomsonensis
NCBITaxon:104608	Leptotrichia sp.
NCBITaxon:104609	Vibrio penaeicida
NCBITaxon:1046114	Pelagibacterium nitratireducens
NCBITaxon:1046115	Marivirga lumbricoides
NCBITaxon:1046116	Paracoccus oceanense
NCBITaxon:1046117	Oceaniovalibus guishaninsula
NCBITaxon:1046128	Vibrio zhanjiangensis
NCBITaxon:104623	Prodigiosinella confusarubida
NCBITaxon:1046240	Escherichia coli O157:H7 str. 121
NCBITaxon:104628	Helicobacter suis
NCBITaxon:1046555	Brevibacterium ammoniilyticum
NCBITaxon:1046556	Nocardioides daejeonensis
NCBITaxon:1046575	Staphylococcus aureus PA
NCBITaxon:1046576	Staphylococcus aureus T8
NCBITaxon:1046577	Staphylococcus aureus C1
NCBITaxon:1046593	Leuconostoc carnosum KCTC 3525
NCBITaxon:1046596	Liquorilactobacillus mali KCTC 3596 = DSM 20444
NCBITaxon:1046599	Ligilactobacillus acidipiscis KCTC 13900
NCBITaxon:104662	Chitinophaga japonensis
NCBITaxon:1046624	Lactococcus lactis subsp. lactis IO-1
NCBITaxon:1046625	Acinetobacter lwoffii WJ10621
NCBITaxon:1046626	Lactococcus lactis subsp. lactis bv. diacetylactis str. DPC3901
NCBITaxon:1046627	Bizionia argentinensis JUB59
NCBITaxon:1046629	Streptococcus salivarius 57.I
NCBITaxon:104663	Chitinophaga filiformis
NCBITaxon:104665	Pseudomonas sp. DSM 12877
NCBITaxon:1046714	Gayadomonas joobiniege G7
NCBITaxon:1048	Marichromatium gracile
NCBITaxon:1048205	Streptomyces uncialis
NCBITaxon:1048221	Mucilaginibacter litoreus
NCBITaxon:1048245	Mycobacterium canettii CIPT 140010059
NCBITaxon:1048254	Escherichia coli O104:H4 str. C227-11
NCBITaxon:1048256	Escherichia coli O104:H4 str. C236-11
NCBITaxon:1048261	Pseudomonas putida B001
NCBITaxon:1048262	Pantoea ananatis B1-9
NCBITaxon:1048264	Streptococcus pyogenes HKU QMH11M0907901
NCBITaxon:1048265	Escherichia coli O104:H4 str. 04-8351
NCBITaxon:1048266	Escherichia coli O104:H4 str. 09-7901
NCBITaxon:1048331	Haloferula chungangensis
NCBITaxon:1048332	Streptococcus salivarius CCHSS3
NCBITaxon:1048334	Escherichia coli O104:H4 str. 11-3677
NCBITaxon:1048339	Sporichthya polymorpha DSM 43042
NCBITaxon:1048340	Marininema mesophilum
NCBITaxon:1048357	Nocardiopsis coralliicola
NCBITaxon:1048380	Fusibacter sp. 3D3
NCBITaxon:1048394	Compostimonas suwonensis
NCBITaxon:1048396	Halopenitus persicus
NCBITaxon:1048642	Aliidiomarina shirensis
NCBITaxon:1048689	Escherichia coli O55:H7 str. RM12579
NCBITaxon:1048753	Actinokineospora soli
NCBITaxon:1048765	Escherichia coli O104:H4 str. H112180541
NCBITaxon:1048808	endosymbiont of Riftia pachyptila (vent Ph05)
NCBITaxon:1048830	Malacoplasma iowae 695
NCBITaxon:1048834	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1
NCBITaxon:1049	Allochromatium vinosum
NCBITaxon:1049182	Saccharothrix stipae
NCBITaxon:1049199	Litoreibacter meonggei
NCBITaxon:104955	Limosilactobacillus frumenti
NCBITaxon:1049563	endosymbiont of Riftia pachyptila (vent Mk28)
NCBITaxon:1049564	endosymbiont of Tevnia jerichonana (vent Tica)
NCBITaxon:1049565	Klebsiella pneumoniae KCTC 2242
NCBITaxon:1049582	Deinococcus enclensis
NCBITaxon:1049583	Kocuria indica
NCBITaxon:1049759	Leptospira alexanderi serovar Manhao 3 str. L 60
NCBITaxon:1049773	Leptospira borgpetersenii serovar Kenya str. TE 0159
NCBITaxon:1049790	Leptospira inadai serovar Lyme str. 10
NCBITaxon:1049803	Leptospira interrogans serovar Bataviae str. Kariadi-Satu
NCBITaxon:1049805	Leptospira interrogans serovar Bataviae str. Swart
NCBITaxon:1049904	Leptospira interrogans serovar Grippotyphosa str. UI 12764
NCBITaxon:1049913	Leptospira interrogans serovar Lai str. Langkawi
NCBITaxon:1049920	Leptospira interrogans serovar Medanensis str. L0448
NCBITaxon:1049922	Leptospira interrogans serovar Medanensis str. UT053
NCBITaxon:1049923	Leptospira interrogans serovar Muenchen str. Brem 129
NCBITaxon:1049924	Leptospira interrogans serovar Pomona str. Kennewicki LC82-25
NCBITaxon:1049925	Leptospira interrogans serovar Pomona str. UT364
NCBITaxon:1049929	Leptospira interrogans serovar Pyrogenes str. R168
NCBITaxon:1049930	Leptospira interrogans str. 2002000623
NCBITaxon:1049932	Leptospira interrogans str. L0996
NCBITaxon:1049934	Leptospira interrogans str. MMD3731
NCBITaxon:1049935	Leptospira interrogans str. UI 08452
NCBITaxon:1049938	Leptospira interrogans str. UI 12758
NCBITaxon:1049940	Leptospira interrogans str. UT126
NCBITaxon:1049945	Leptospira kirschneri serovar Grippotyphosa str. Moskva
NCBITaxon:1049946	Leptospira kirschneri serovar Grippotyphosa str. RM52
NCBITaxon:1049964	Leptospira kirschneri serovar Sokoine str. RM1
NCBITaxon:1049970	Leptospira kmetyi serovar Malaysia str. Bejo-Iso9
NCBITaxon:1049971	Leptospira licerasiae str. MMD4847
NCBITaxon:1049972	Leptospira licerasiae serovar Varillal str. VAR 010
NCBITaxon:1049973	Leptospira noguchii str. 1993005606
NCBITaxon:1049974	Leptospira noguchii str. 2007001578
NCBITaxon:1049976	Leptospira santarosai serovar Arenal str. MAVJ 401
NCBITaxon:1049977	Leptospira santarosai str. 200702252
NCBITaxon:1049978	Leptospira santarosai str. CBC379
NCBITaxon:1049979	Leptospira santarosai str. CBC523
